Date,Close
6/28/2018 16:00:00,18.02
6/29/2018 16:00:00,18.12
7/2/2018 16:00:00,18.01
7/3/2018 13:00:00,18.69
7/5/2018 16:00:00,17.88
7/6/2018 16:00:00,17.7
7/9/2018 16:00:00,17.39
7/10/2018 16:00:00,17.15
7/11/2018 16:00:00,16.87
7/12/2018 16:00:00,16.66
7/13/2018 16:00:00,16.9
7/16/2018 16:00:00,16.7
7/17/2018 16:00:00,16.43
7/18/2018 16:00:00,17.95
7/19/2018 16:00:00,17.57
7/20/2018 16:00:00,17.87
7/23/2018 16:00:00,17.14
7/24/2018 16:00:00,17.22
7/25/2018 16:00:00,16.6
7/26/2018 16:00:00,15.91
7/27/2018 16:00:00,16.42
7/30/2018 16:00:00,15.51
7/31/2018 16:00:00,15.03
8/1/2018 16:00:00,14.75
8/2/2018 16:00:00,13.96
8/3/2018 16:00:00,14.35
8/6/2018 16:00:00,15.05
8/7/2018 16:00:00,15.04
8/8/2018 16:00:00,15.56
8/9/2018 16:00:00,14.85
8/10/2018 16:00:00,14.72
8/13/2018 16:00:00,14.59
8/14/2018 16:00:00,14.84
8/15/2018 16:00:00,14.36
8/16/2018 16:00:00,14.49
8/17/2018 16:00:00,14.23
8/20/2018 16:00:00,14.35
8/21/2018 16:00:00,14.23
8/22/2018 16:00:00,14
8/23/2018 16:00:00,13.65
8/24/2018 16:00:00,13.61
8/27/2018 16:00:00,13.61
8/28/2018 16:00:00,13.44
8/29/2018 16:00:00,13.39
8/30/2018 16:00:00,13.22
8/31/2018 16:00:00,13.25
9/4/2018 16:00:00,12.51
9/5/2018 16:00:00,12.55
9/6/2018 16:00:00,13.18
9/7/2018 16:00:00,13.7
9/10/2018 16:00:00,13.7
9/11/2018 16:00:00,13.51
9/12/2018 16:00:00,13.58
9/13/2018 16:00:00,14.17
9/14/2018 16:00:00,14.52
9/17/2018 16:00:00,14.7
9/18/2018 16:00:00,15.02
9/19/2018 16:00:00,15.25
9/20/2018 16:00:00,15.85
9/21/2018 16:00:00,15.1
9/24/2018 16:00:00,15
9/25/2018 16:00:00,14.19
9/26/2018 16:00:00,14.29
9/27/2018 16:00:00,14.31
9/28/2018 16:00:00,14.86
10/1/2018 16:00:00,15.46
10/2/2018 16:00:00,16
10/3/2018 16:00:00,16.85
10/4/2018 16:00:00,16.94
10/5/2018 16:00:00,15.02
10/8/2018 16:00:00,14.4
10/9/2018 16:00:00,14.38
10/10/2018 16:00:00,13.74
10/11/2018 16:00:00,13.21
10/12/2018 16:00:00,13
10/15/2018 16:00:00,13.22
10/16/2018 16:00:00,12.49
10/17/2018 16:00:00,12.53
10/18/2018 16:00:00,12.23
10/19/2018 16:00:00,12.14
10/22/2018 16:00:00,12.01
10/23/2018 16:00:00,12
10/24/2018 16:00:00,11.85
10/25/2018 16:00:00,11.8
10/26/2018 16:00:00,11.99
10/29/2018 16:00:00,12.52
10/30/2018 16:00:00,12.67
10/31/2018 16:00:00,12.87
11/1/2018 16:00:00,13.2
11/2/2018 16:00:00,12.15
11/5/2018 16:00:00,13.22
11/6/2018 16:00:00,12.87
11/7/2018 16:00:00,12.6
11/8/2018 16:00:00,12.11
11/9/2018 16:00:00,12.63
11/12/2018 16:00:00,11.91
11/13/2018 16:00:00,6.73
11/14/2018 16:00:00,6.15
11/15/2018 16:00:00,5.96
11/16/2018 16:00:00,5.51
11/19/2018 16:00:00,5.01
11/20/2018 16:00:00,5.01
11/21/2018 16:00:00,5.48
11/23/2018 13:00:00,6
11/26/2018 16:00:00,6.48
11/27/2018 16:00:00,5.6
11/28/2018 16:00:00,6.2
11/29/2018 16:00:00,6.15
11/30/2018 16:00:00,6.17
12/3/2018 16:00:00,6.06
12/4/2018 16:00:00,6.01
12/6/2018 16:00:00,6.29
12/7/2018 16:00:00,5.9
12/10/2018 16:00:00,6.05
12/11/2018 16:00:00,6.09
12/12/2018 16:00:00,5.99
12/13/2018 16:00:00,5.17
12/14/2018 16:00:00,4.97
12/17/2018 16:00:00,4.58
12/18/2018 16:00:00,4.82
12/19/2018 16:00:00,4.81
12/20/2018 16:00:00,4.79
