Date,Close
2018-01-02,5.48
2018-01-03,5.3
2018-01-04,5.55
2018-01-05,5.6
2018-01-08,5.55
2018-01-09,3.55
2018-01-10,3.43
2018-01-11,3.4
2018-01-12,3.3
2018-01-16,2.95
2018-01-17,2.95
2018-01-18,2.95
2018-01-19,2.95
2018-01-22,3.1
2018-01-23,3
2018-01-24,3.15
2018-01-25,3.1
2018-01-26,3
2018-01-29,2.88
2018-01-30,2.8
2018-01-31,2.8
2018-02-01,2.8
2018-02-02,2.7
2018-02-05,2.7
2018-02-06,2.6
2018-02-07,2.65
2018-02-08,2.55
2018-02-09,2.5
2018-02-12,2.55
2018-02-13,2.65
2018-02-14,2.6
2018-02-15,2.6
2018-02-16,2.7
2018-02-20,2.63
2018-02-21,2.6
2018-02-22,2.55
2018-02-23,2.6
2018-02-26,2.7
2018-02-27,2.65
2018-02-28,2.55
2018-03-01,2.55
2018-03-02,2.7
2018-03-05,2.7
2018-03-06,2.68
2018-03-07,2.8
2018-03-08,2.75
2018-03-09,2.8
2018-03-12,2.85
2018-03-13,2.9
2018-03-14,2.8
2018-03-15,2.65
2018-03-16,2.7
2018-03-19,2.65
2018-03-20,2.6
2018-03-21,2.7
2018-03-22,2.65
2018-03-23,2.63
2018-03-26,2.55
2018-03-27,2.53
2018-03-28,2.35
2018-03-29,2.45
2018-04-02,2.25
2018-04-03,2.15
2018-04-04,2.35
2018-04-05,2.35
2018-04-06,2.45
2018-04-09,2.45
2018-04-10,2.45
2018-04-11,2.45
2018-04-12,2.4
2018-04-13,2.5
2018-04-16,2.5
2018-04-17,2.55
2018-04-18,2.6
2018-04-19,2.55
2018-04-20,2.55
2018-04-23,2.65
2018-04-24,2.65
2018-04-25,2.65
2018-04-26,3
2018-04-27,3.1
2018-04-30,3.4
2018-05-01,3.35
2018-05-02,3.23
2018-05-03,3.2
2018-05-04,3.25
2018-05-07,3.35
2018-05-08,3.3
2018-05-09,3.4
2018-05-10,3.38
2018-05-11,3.45
2018-05-14,3.5
2018-05-15,3.55
2018-05-16,3.5
2018-05-17,3.5
2018-05-18,3.45
2018-05-21,3.35
2018-05-22,3.35
2018-05-23,3.35
2018-05-24,3.25
2018-05-25,3.35
2018-05-29,3.35
2018-05-30,3.3
2018-05-31,3.35
2018-06-01,3.45
2018-06-04,3.4
2018-06-05,3.6
2018-06-06,3.6
2018-06-07,3.5
2018-06-08,3.45
2018-06-11,3.35
2018-06-12,3.55
2018-06-13,3.4
2018-06-14,3.4
2018-06-15,3.23
2018-06-18,3.25
2018-06-19,3
2018-06-20,3.1
2018-06-21,3.4
2018-06-22,3.4
2018-06-25,3.2
2018-06-26,3.3
2018-06-27,3.25
2018-06-28,3.25
2018-06-29,3.2
2018-07-02,3.15
2018-07-03,3.25
2018-07-05,3.25
2018-07-06,3.2
2018-07-09,3.15
2018-07-10,3.13
2018-07-11,3.1
2018-07-12,3.1
2018-07-13,3.15
2018-07-16,3.1
2018-07-17,3.15
2018-07-18,3.15
2018-07-19,3.1
2018-07-20,3.15
2018-07-23,3.1
2018-07-24,3
2018-07-25,2.9
2018-07-26,2.65
2018-07-27,2.6
2018-07-30,2.6
2018-07-31,2.63
2018-08-01,2.63
2018-08-02,2.6
2018-08-03,2.58
2018-08-06,2.55
2018-08-07,2.63
2018-08-08,2.55
2018-08-09,2.58
2018-08-10,2.45
2018-08-13,2.4
2018-08-14,2.4
2018-08-15,2.3
2018-08-16,2.3
2018-08-17,2.45
2018-08-20,2.3
2018-08-21,2.3
2018-08-22,2.5
2018-08-23,2.6
2018-08-24,2.58
2018-08-27,2.53
2018-08-28,3
2018-08-29,3.3
2018-08-30,3.45
2018-08-31,3.45
2018-09-04,3.55
2018-09-05,3.4
2018-09-06,3.4
2018-09-07,3.35
2018-09-10,3.15
2018-09-11,3.3
2018-09-12,3.25
2018-09-13,3.1
2018-09-14,3.1
2018-09-17,3.3
2018-09-18,3.3
2018-09-19,3.15
2018-09-20,3.25
2018-09-21,3.25
2018-09-24,3.3
2018-09-25,3.4
2018-09-26,3.3
2018-09-27,3.38
2018-09-28,3.45
2018-10-01,3.62
2018-10-02,3.39
2018-10-03,3.71
2018-10-04,3.52
2018-10-05,3.64
2018-10-08,3.4
2018-10-09,3.2
2018-10-10,3.11
2018-10-11,3.26
2018-10-12,3.16
2018-10-15,3.35
2018-10-16,3.52
2018-10-17,3.92
2018-10-18,4.1
2018-10-19,4.15
2018-10-22,3.94
2018-10-23,3.96
2018-10-24,3.83
2018-10-25,3.93
2018-10-26,3.96
2018-10-29,3.86
2018-10-30,3.91
2018-10-31,3.87
2018-11-01,3.92
2018-11-02,4.02
2018-11-05,3.87
2018-11-06,3.87
2018-11-07,3.92
2018-11-08,3.92
2018-11-09,3.87
2018-11-12,3.3
2018-11-13,2.9
2018-11-14,2.82
2018-11-15,2.97
2018-11-16,2.82
2018-11-19,3.08
2018-11-20,3.1
2018-11-21,3.22
2018-11-23,3.25
2018-11-26,3.13
2018-11-27,3.13
2018-11-28,3.18
2018-11-29,3.24
2018-11-30,3.26
2018-12-03,3.26
2018-12-04,3.2
2018-12-06,3.09
2018-12-07,2.95
2018-12-10,3.39
2018-12-11,3.46
2018-12-12,3.23
2018-12-13,3.07
2018-12-14,3.01
2018-12-17,2.77
2018-12-18,2.64
2018-12-19,2.46
2018-12-20,2.26
2018-12-21,2.2
2018-12-24,2.15
2018-12-26,2.05
2018-12-27,2
2018-12-28,2.18
2018-12-31,2.82
2019-01-02,2.68
2019-01-03,2.65
2019-01-04,2.63
2019-01-07,6.87
2019-01-08,8.88
2019-01-09,7.55
2019-01-10,7.41
2019-01-11,7.36
2019-01-14,7.6
2019-01-15,7.94
2019-01-16,8.06
2019-01-17,8.32
2019-01-18,8.16
2019-01-22,8.52
2019-01-23,8.32
2019-01-24,8.34
2019-01-25,8.6
2019-01-28,8.14
2019-01-29,8.15
2019-01-30,8.33
2019-01-31,8.39
2019-02-01,9.22
2019-02-04,9.98
2019-02-05,10.14
2019-02-06,9.59
2019-02-07,9.36
2019-02-08,8.92
2019-02-11,9.24
2019-02-12,9.16
2019-02-13,9.14
2019-02-14,9.17
2019-02-15,9.33
2019-02-19,8.59
2019-02-20,8.78
2019-02-21,8.48
2019-02-22,9.01
2019-02-25,9.23
2019-02-26,9.18
2019-02-27,8.59
2019-02-28,7.96
2019-03-01,7.94
2019-03-04,8.1
2019-03-05,8.46
2019-03-06,8.86
2019-03-07,9.04
2019-03-08,9.63
2019-03-11,9.83
2019-03-12,10.16
2019-03-13,10.42
2019-03-14,10.71
2019-03-15,10.9
2019-03-18,11.47
2019-03-19,12.95
2019-03-20,12.01
2019-03-21,13.24
2019-03-22,13
2019-03-25,16.34
2019-03-26,14.34
2019-03-27,14.61
2019-03-28,14.18
2019-03-29,14.23
2019-04-01,13.51
2019-04-02,13.66
2019-04-03,13.57
2019-04-04,13.7
2019-04-05,14.5
2019-04-08,14.58
2019-04-09,14.21
2019-04-10,14.4
2019-04-11,13.89
2019-04-12,13.46
2019-04-15,14.31
